Mark goals down. Turn actions up. Who's with him? RT @rifaldifath not go down... RT @Nike: In 2013 we will _________________. #makeitcount,['makeitcount'],"['rifaldifath', 'Nike']",7,11,22, 28 Dec 2012,9:59 AM 
In 2013 we will _________________.  #makeitcount,['makeitcount'],nan,328,284,1200, 28 Dec 2012,8:57 AM 
We > I,nan,nan,55,877,4600, 28 Dec 2012,5:59 AM 
"A symbol of innovation & self expression, the Nike Air Max is back. Watch the “Air Reinvented” story. http://youtu.be/mFfbG7ig4jU  #AirReinvented",['AirReinvented'],nan,8,76,153, 26 Dec 2012,11:39 AM 
Unwrap a Nike+ FuelBand? Welcome to the family. Get started by logging in to http://nikeplus.com  and adding friends to your leaderboard.,nan,nan,24,31,61, 27 Dec 2012,9:52 AM 
"Takeover alert. Kobe Bryant, The Black Mamba, is tweeting from @nikebasketball. #COUNTONKOBE",['COUNTONKOBE'],['nikebasketball'],8,33,103, 26 Dec 2012,6:45 PM 
Effort is not for sale.,nan,nan,25,442,1600, 26 Dec 2012,6:06 AM 
The best never take a day off. Keep your eyes on the court today for 3 special Christmas Day colorways.pic.twitter.com/wIcvP6ZQ,nan,nan,31,305,369, 25 Dec 2012,9:16 AM 
Start the night off bright. The reflective Air Max+ 2013 Limited Edition. Available Wednesday.pic.twitter.com/2eBRJKxL,nan,nan,48,363,391, 24 Dec 2012,9:15 AM 
There's only one thing to do when the record is in reach: Put it in the rearview.pic.twitter.com/NAvJkn51,nan,nan,10,394,1000, 22 Dec 2012,8:17 PM 
Anyone can make a plan. The best chase it down. What goal will you get after this weekend?,nan,nan,18,69,184, 21 Dec 2012,12:03 PM 
Lose excuses. Keep focus.,nan,nan,13,306,1300, 21 Dec 2012,6:04 AM 
Take hockey away? Not on our watch. #hockeyisours http://www.youtube.com/watch?v=mQ4JTjFcU7Q&sns=tw …,['hockeyisours'],nan,4,37,100, 20 Dec 2012,1:51 PM 
This is your Nike+ FuelBand. It measures how much you move. From working out to working the dance floor.http://youtu.be/LC6wptkt2Wk ,nan,nan,13,41,51, 17 Dec 2012,12:12 PM 
You never know until you try.,nan,nan,20,357,1700, 14 Dec 2012,9:06 AM 
Dream bigger.,nan,nan,18,404,2100, 14 Dec 2012,6:34 AM 
Every detail delivers in the Nike Kobe 8 System. It's time to strike at light speed: http://youtu.be/JnFNUpkK9UI ,nan,nan,3,48,95, 13 Dec 2012,4:00 PM 
Elevate from AF1 to LF1. Take Force into the future. #keepitcomingpic.twitter.com/u41mT7v6,['keepitcoming'],nan,21,192,264, 12 Dec 2012,4:38 PM 
"Introducing the NikeFuel Missions game, the first powered by your all-day activity. Battle winter's wrath. Play Now: http://nike.com/missions ",nan,nan,17,73,118, 11 Dec 2012,1:54 PM 
Heart and hustle. Bring it.,nan,nan,11,262,916, 11 Dec 2012,10:07 AM 
"Get Nike+, brave winter's worst & advance your character through a future world conquered by cold. #makeitcount http://gonike.me/missionrsvp ",['makeitcount'],nan,1,9,19, 10 Dec 2012,10:27 AM 
"Nike+ Presents: NikeFuel Missions, the game. #makeitcounthttp://youtu.be/WHU7einzO9E ",['makeitcount'],nan,4,38,62, 10 Dec 2012,10:16 AM 
Heroes who mastered the elements lead the lucky few through the depths of winter's wrath...pic.twitter.com/VN2HIMvM,nan,nan,7,92,50, 10 Dec 2012,10:04 AM 
The first game powered by everyday movement. Do you have what it takes to power through?pic.twitter.com/arFliVrC,nan,nan,7,75,71, 10 Dec 2012,9:56 AM 
The Ball Player. Then. Now. Forever. Thank you @BoJackson. You continue to inspire us. #BoKnows http://instagram.com/p/S_3zocAUT5/ ,['BoKnows'],['BoJackson'],10,100,335, 8 Dec 2012,6:59 PM 
"For a journey wrapped in innovation and style, evolution is everything. @KDTrey5 http://instagr.am/p/S9HvKhgUZX/ ",nan,['KDTrey5'],4,37,56, 7 Dec 2012,4:19 PM 
"The youngest to ever do it, and he's not even close to being done. 30,000 points and counting for Kobe Bryant.pic.twitter.com/Xp5h7Gn1",nan,nan,12,375,1400, 5 Dec 2012,6:00 PM 
Greatness is for those who chase it. #Grandeza http://youtu.be/KiDhb9Sf7zM ,['Grandeza'],nan,2,36,114, 5 Dec 2012,12:36 PM 
#Grandeza não te escolhe. Você escolhe grandeza. http://gonike.me/6016p5Fw ,['Grandeza'],nan,1,3,32, 5 Dec 2012,12:22 PM 
Grandeza é para todos que decidem ir atrás dela. #Grandeza,['Grandeza'],nan,1,8,56, 5 Dec 2012,12:10 PM 
Grandeza é do tamanho da vontade. #Grandeza,['Grandeza'],nan,2,11,41, 5 Dec 2012,12:00 PM 
The never-ending quest to create the future. #Kobe8 http://youtu.be/tqrW1L0RrgM ,['Kobe8'],nan,4,24,53, 30 Nov 2012,1:52 PM 
Technology advances. Greatness remains. #Kobe8 http://instagr.am/p/So7KhiAUYR/ ,['Kobe8'],nan,6,45,105, 30 Nov 2012,1:17 PM 
17 years and counting. The game has changed. The Black Mamba remains lightyears ahead. #Kobe8,['Kobe8'],nan,4,58,205, 30 Nov 2012,12:48 PM 
5 time champion. 14 time all-star. Hard work on the hardwood. #Kobe8,['Kobe8'],nan,8,56,250, 30 Nov 2012,12:19 PM 
The Nike+ FuelBand. You keep moving. It keeps giving. Give the gift of motivation. http://instagr.am/p/SYhBJYgUd1/ ,nan,nan,7,39,92, 23 Nov 2012,11:10 AM 
Take the field. Then take over. Calvin Johnson debuts the CJ81 Elite TD from @usnikefootball. #dontblink http://instagr.am/p/SV1FVJgUXj/ ,['dontblink'],['usnikefootball'],5,66,109, 22 Nov 2012,10:05 AM 
"Introducing the Nike Green Speed 2. Our lightest, fastest, most environmentally friendly boot ever. #GS2Squad http://instagram.com/p/SUwcNlAUYd/ ",['GS2Squad'],nan,21,63,145, 22 Nov 2012,12:04 AM 
The LeBron X Fireberry Away and Green Diamond. Take your pick. http://instagr.am/p/STVObTAUUK/ ,nan,nan,8,44,73, 21 Nov 2012,10:52 AM 
Track results. Get rewards. Find your fitness. Team up with the new Nike Training Club app. http://gonike.me/NTC ,nan,nan,6,10,26, 20 Nov 2012,8:00 AM 
Earn exclusive training sessions on the NTC app. @AlexMorgan13 is waiting to challenge you with her Explosive Workout.pic.twitter.com/viM0k2mS,nan,['alexmorgan13'],7,151,75, 20 Nov 2012,7:32 AM 
Nike Training Club. Your personal trainer. Anytime. Anywhere. Download the app here: https://itunes.apple.com/us/app/nike-training-club/id301521403?mt=8 …,nan,nan,9,29,49, 20 Nov 2012,7:01 AM 
Make no small plans.,nan,nan,11,188,885, 14 Nov 2012,7:30 AM 
Don't sleep on dreams.,nan,nan,17,446,1900, 9 Nov 2012,6:36 AM 
"Great day in the studio with @Pepe, @GrahamthunderDJ, @Wolfrankz and @jaime_vaquero: http://shtg.co/l/vVv8ZEc ",nan,"['pepe', 'GrahamThunderDJ', 'Wolfrankz', 'Jaime_vaquero']",313,787,1400, 7 Nov 2012,10:09 AM 
The CR7 Mercurial Vapor VIII. Love to win. Hate to lose. @Cristiano http://instagr.am/p/RsXQQHgUak/ ,nan,['Cristiano'],13,88,215, 6 Nov 2012,8:34 AM 
Be fast. Be brave. Explosive speed inspired by an explosive player. http://instagr.am/p/RsPq9IgUVJ/ ,nan,nan,1,45,111, 6 Nov 2012,7:35 AM 
Love to win. Hate to lose.,nan,nan,18,428,2000, 6 Nov 2012,5:31 AM 
"Friday night. Playoffs. Play fast or go home. #fastisfaster
http://instagr.am/p/RiwTnEAUW8/ ",['fastisfaster'],nan,3,62,98, 2 Nov 2012,3:51 PM 
The LeBron X+ Pressure. Silence the crowd. @KingJames http://instagr.am/p/RiSOLqAUdh/ ,nan,['KingJames'],10,60,111, 2 Nov 2012,11:17 AM 
#fuelcheck 1597...eek!  Time to make a run down those stairs or maybe a couple!  #atwork,"['fuelcheck', 'atwork']",nan,,3,3, 1 Nov 2012,3:48 PM 
#fuelcheck 1356 - On my way to the Gym.,['fuelcheck'],nan,2,1,4, 1 Nov 2012,3:28 PM 
#fuelcheck. 3688. Getting up and running right now.,['fuelcheck'],nan,,5,3, 1 Nov 2012,3:18 PM 
RT “@Nike: #fuelcheck”// 3762 and off to bed after teaching NTC this evening! recovering from my half marathon well though!,['fuelcheck'],['Nike'],,1,3, 1 Nov 2012,2:45 PM 
#fuelcheck,['fuelcheck'],nan,26,18,108, 1 Nov 2012,2:26 PM 
Missions to keep you moving. Inspiration to urge you on. Know more to go more. Fill up over at @NikeFuel.,nan,['NikeFuel'],4,12,46, 1 Nov 2012,1:33 PM 
The path to green is now clear. Set a goal. Fuel up. http://nike.com/fuelband ,nan,nan,1,10,39, 1 Nov 2012,12:13 PM 
Iced out. Gear up with The Nike+ FuelBand. #nikeplus http://instagram.com/p/Rfu826gUbv/ ,['nikeplus'],nan,6,62,101, 1 Nov 2012,11:22 AM 
Make moves with the Nike+ FuelBand. Available now in three colors. http://gonike.me/6011pKRl  #nikeplus,['nikeplus'],nan,6,17,38, 31 Oct 2012,10:08 AM 
Everyday is a chance to reach a new goal. Check out everything you need to know for all things Nike+ FuelBand. http://gonike.me/6012pK34 ,nan,nan,2,12,37, 31 Oct 2012,9:22 AM 
Motivation makes everything possible.,nan,nan,14,350,1600, 31 Oct 2012,6:53 AM 
The Nike+ FuelBand Black Ice and White Ice are now available. The path to green is clear http://bit.ly/WZjh4C ,nan,nan,16,40,107, 30 Oct 2012,9:00 PM 
Elite real time coaching. All from your home. Don't get too comfortable. Nike+ Kinect Training is waiting: http://gonike.me/Kinect ,nan,nan,2,38,58, 30 Oct 2012,3:09 PM 
In-game direction leads to training perfection. Working out hits home with Nike+ Kinect Training.http://youtu.be/zBOQ3xrXHW8 ,nan,nan,1,14,26, 30 Oct 2012,2:43 PM 
"After reaching the summit, @KingJames is laced up and ready for another run. http://instagram.com/p/RavaZXgUfO/ ",nan,['KingJames'],4,64,168, 30 Oct 2012,12:18 PM 
Personal training makes a house call. Nike+ Kinect Training for Xbox 360. The game is your coach. Available tomorrow.http://gonike.me/Kinect ,nan,nan,6,20,54, 29 Oct 2012,2:34 PM 
Turn weaknesses into strengths. Prepare for the competition with Nike+ Kinect Training for Xbox 360. @DeseanJackson10http://youtu.be/eZh95cG8wz4 ,nan,['DeSeanJackson10'],2,20,40, 29 Oct 2012,2:02 PM 
Training is a sport. Get better everyday with Nike+ Kinect Training For Xbox 360.@ShawnJohnsonhttp://youtu.be/MjWWKXEBMtI ,nan,['ShawnJohnson'],1,15,26, 29 Oct 2012,1:32 PM 
No trainer? No gym? No excuses.,nan,nan,22,172,725, 29 Oct 2012,12:35 PM 
Love pressure. Defy odds. Be immortal. #SFGiants,['SFGiants'],nan,4,101,383, 28 Oct 2012,8:50 PM 
Two new colors. Two new ways to get to green. The Nike+ FuelBand White and Black Ice. 10.31. http://gonike.me/whiteice ,nan,nan,15,21,55, 27 Oct 2012,12:54 PM 
Guess who got fueled up with the latest #Nikefuelband #Nike awesome.  http://mob.li/_vaKaP ,"['Nikefuelband', 'Nike']",nan,93,77,88, 27 Oct 2012,3:31 AM 
"The new Nike N7 Collection, benefitting Native American and aboriginal sports programs. Now available @nikestore. http://gonike.me/N7 ",nan,['nikestore'],1,17,40, 27 Oct 2012,8:21 AM 
Ball with purpose. Play with pride. The Nike Air Max HyperAggressor N7. http://instagr.am/p/RQvLShAUS4/ ,nan,nan,5,73,122, 27 Oct 2012,8:12 AM 
Inspiration from the past. Considered design for the future. The women’s Nike Free Forward Moc+ N7. http://instagr.am/p/RQgtW8gUVs/ ,nan,nan,3,20,40, 27 Oct 2012,7:53 AM 
Honor the past. Impact the future. The men’s Nike Free Forward Moc+ N7. http://instagr.am/p/RQN0DvAUWo/ ,nan,nan,1,23,45, 27 Oct 2012,7:36 AM 
Pitch for perfection. Swing for history. #worldseries,['worldseries'],nan,3,87,343, 24 Oct 2012,4:58 PM 
The Bay is back. #SF,['SF'],nan,7,77,348, 22 Oct 2012,8:42 PM 
On the brink. Eliminate any possibility. #game7,['game7'],nan,8,28,177, 22 Oct 2012,4:38 PM 
"Focus on speed, not temperature. Cold is not an excuse with the Pro Combat Hyperwarm Fitted Dri-FIT Max http://store.nike.com/us/en_us/?l=shop,pdp,ctr-inline/cid-1/pid-548501/pgid-533598&cp=USNS_TWIT_102212_TRAIN_HYPERWARM …",nan,nan,5,24,54, 22 Oct 2012,1:01 PM 
It keeps you warm. You keep bringing the heat. Get Nike Hyperwarm. http://go.nike.com/Hyperwarm ,nan,nan,5,16,33, 22 Oct 2012,11:02 AM 
The weather gets cold. Megatron never does. @Bigplaycjhttp://youtu.be/JMdwyIH9lSk ,nan,['Bigplaycj'],4,18,60, 22 Oct 2012,10:06 AM 
Try to predict the weather. Produce no matter what.,nan,nan,4,43,170, 22 Oct 2012,9:00 AM 
Production > Prediction,nan,nan,6,125,578, 22 Oct 2012,7:00 AM 
Weather changes. Your regimen shouldn’t. Outrun the elements in the Nike Element Shield Collection. http://gonike.me/6012p8l6 ,nan,nan,2,8,22, 17 Oct 2012,2:00 PM 
Bring on the rain. Bring on the wind. Kill the lights. The Nike Vapor Windrunner jacket has you covered. http://gonike.me/6016p8YG ,nan,nan,4,14,25, 17 Oct 2012,1:30 PM 
"Forget weather. Forge ahead. Run the elements with pure warmth in the
Nike Dri-FIT Wool Hoodie and Crew. http://gonike.me/6017p8iV ",nan,nan,4,11,23, 17 Oct 2012,1:00 PM 
"Natural motion. Superior protection. Run the elements with the Nike
Free Run+ 3 Shield. http://gonike.me/6013p8gh ",nan,nan,5,7,16, 17 Oct 2012,12:30 PM 
"Smooth ride. Any weather. The Nike LunarGlide+ 4 Shield delivers
shelter from the storm. http://gonike.me/6015p851 ",nan,nan,,7,17, 17 Oct 2012,11:55 AM 
"The weather can't stop the Nike Air Pegasus+ 29 Shield. The legend
that still flies and keeps you dry. http://gonike.me/6015p8dT ",nan,nan,3,12,17, 17 Oct 2012,11:14 AM 
Weather is not an excuse. It's competition. Are you going to let it win?,nan,nan,21,183,526, 17 Oct 2012,9:37 AM 
Always ready. Never scared.,nan,nan,22,375,1500, 17 Oct 2012,8:17 AM 
"If it doesn't challenge you, it doesn't change you.",nan,nan,2,195,700, 16 Oct 2012,12:08 PM 
#NewRelease The Holiday ’12 Nike x Undercover Gyakusou Running Collection is now available http://bit.ly/R3cyTy ,['NewRelease'],nan,6,17,35, 16 Oct 2012,1:32 PM 
Nike and Undercover Lab return with the 5th #Gyakusou running collection for men and women. http://gonike.me/gyakusou ,['Gyakusou'],nan,1,7,14, 16 Oct 2012,10:07 AM 
